date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,SubmitStory_http_start,SubmitStory_http_end,StoreStory_http_start,StoreStory_http_end,ViewComment_http_start,ViewComment_http_end,PostComment_http_start,PostComment_http_end,StoreComment_http_start,StoreComment_http_end,ModerateComment_http_start,ModerateComment_http_end,StoreModeratorLog_http_start,StoreModeratorLog_http_end,ReviewStories_http_start,ReviewStories_http_end,AcceptStory_http_start,AcceptStory_http_end,RejectStory_http_start,RejectStory_http_end,Search_http_start,Search_http_end,RegisterUser_http_start,RegisterUser_http_end,Author_http_start,Author_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523212444.850000,51,69,11,13,1,1,2,0,1,1,9,13,3,3,2,3,2,5,4,4,7,17,0,0,1,0,0,0,0,1,0,0,5,6,2,1,1,1,0,0,0,0
1523212444.900000,54,48,13,11,1,1,1,3,3,3,12,8,2,2,4,0,6,3,3,3,2,6,0,0,0,0,0,0,0,1,0,0,7,6,0,1,0,0,0,0,0,0
1523212444.950000,61,69,12,9,1,0,3,3,2,1,15,9,3,3,1,1,4,4,4,4,2,23,0,0,0,1,0,0,0,0,0,0,14,9,0,2,0,0,0,0,0,0
1523212445.000000,58,67,11,13,2,1,1,0,1,2,13,17,5,5,3,2,4,4,3,3,4,6,0,0,0,0,2,1,0,1,1,0,8,11,0,1,0,0,0,0,0,0
1523212445.050000,65,58,10,8,4,4,7,6,3,2,18,17,2,1,1,1,5,3,3,3,5,3,1,0,0,0,1,2,0,0,0,0,5,5,0,3,0,0,0,0,0,0
1523212445.100000,60,61,11,14,1,3,3,4,3,2,9,9,3,2,5,2,7,7,5,4,1,1,1,2,0,0,1,1,0,0,0,0,8,10,2,0,0,0,0,0,0,0
1523212445.150000,69,57,10,7,1,0,1,1,6,5,14,13,3,4,3,4,10,9,4,4,5,1,0,0,0,0,1,0,0,0,0,1,9,8,2,0,0,0,0,0,0,0
1523212445.200000,52,60,11,13,1,2,1,1,3,4,12,14,2,3,0,2,5,7,6,5,4,0,0,0,0,0,1,2,0,0,0,0,6,7,0,0,0,0,0,0,0,0
1523212445.250000,60,57,13,15,1,1,5,5,4,6,12,14,0,0,0,0,10,4,3,4,4,1,0,0,0,0,0,0,0,0,0,0,6,7,2,0,0,0,0,0,0,0
1523212445.300000,52,52,12,10,1,1,2,3,1,1,12,10,1,1,3,0,8,16,4,5,1,0,0,0,1,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0
1523212445.350000,66,51,17,14,4,2,4,4,4,2,12,11,4,2,0,1,5,4,3,3,3,0,0,0,1,0,1,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0
1523212445.400000,51,52,13,15,0,2,2,1,1,3,13,10,2,4,0,1,4,4,3,3,4,0,0,0,1,0,0,1,0,0,0,0,7,7,1,1,0,0,0,0,0,0
1523212445.450000,69,53,12,14,3,1,4,2,1,1,20,16,2,2,3,2,7,4,5,5,6,0,0,0,1,0,0,0,0,0,0,0,3,4,1,1,1,1,0,0,0,0
1523212445.500000,56,55,9,9,0,2,2,5,4,2,11,16,1,1,1,2,11,8,5,3,3,0,0,0,0,0,1,0,1,0,0,0,7,7,0,0,0,0,0,0,0,0
1523212445.550000,59,56,16,16,1,0,1,1,2,2,7,12,1,1,5,0,4,8,6,8,5,0,0,0,0,0,0,1,0,0,0,0,8,6,1,0,2,1,0,0,0,0
1523212445.600000,40,42,6,9,4,5,4,3,0,2,9,8,1,1,2,1,1,4,4,4,2,0,0,0,1,0,0,0,1,0,0,0,4,4,0,0,1,1,0,0,0,0
1523212445.650000,46,44,9,8,1,1,1,2,1,0,14,13,0,0,1,0,6,5,5,5,1,1,2,2,0,0,2,2,0,0,0,0,2,4,1,0,0,1,0,0,0,0
