date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,SubmitStory_http_start,SubmitStory_http_end,StoreStory_http_start,StoreStory_http_end,ViewComment_http_start,ViewComment_http_end,PostComment_http_start,PostComment_http_end,StoreComment_http_start,StoreComment_http_end,ModerateComment_http_start,ModerateComment_http_end,StoreModeratorLog_http_start,StoreModeratorLog_http_end,ReviewStories_http_start,ReviewStories_http_end,AcceptStory_http_start,AcceptStory_http_end,RejectStory_http_start,RejectStory_http_end,Search_http_start,Search_http_end,RegisterUser_http_start,RegisterUser_http_end,Author_http_start,Author_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523212442.450000,30,21,7,5,0,1,1,0,0,0,9,4,0,0,1,0,2,4,0,2,2,1,1,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,0,0,3,1
1523212442.500000,19,23,2,6,0,1,3,0,2,0,6,3,1,1,1,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,2,3
1523212442.550000,26,30,4,5,1,0,1,3,2,0,2,2,0,1,2,1,1,3,4,1,1,1,0,0,0,0,1,0,0,0,0,0,3,8,0,0,0,0,0,0,4,5
1523212442.600000,14,26,6,3,0,1,1,1,0,2,0,6,3,0,0,0,1,0,1,3,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,4
1523212442.650000,25,40,5,11,1,0,1,2,1,1,8,7,1,1,0,0,1,0,3,5,1,0,0,0,0,0,0,1,0,0,0,0,3,8,0,0,0,0,0,0,0,4
1523212442.700000,21,13,6,4,1,1,3,0,1,2,5,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1
1523212442.750000,19,28,3,4,1,0,0,2,1,1,4,8,2,2,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,5
1523212442.800000,18,27,6,6,2,1,2,1,0,0,2,11,0,0,0,0,2,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,1
1523212442.850000,24,28,5,5,0,1,0,0,2,0,7,1,1,1,0,1,1,2,0,5,1,1,0,1,0,0,0,0,0,0,0,0,2,3,1,1,2,0,0,0,2,6
1523212442.900000,16,34,2,10,0,3,1,2,1,0,5,4,1,1,0,1,0,4,0,2,1,2,0,0,0,0,0,0,1,0,0,0,1,3,0,0,1,0,0,0,2,2
1523212442.950000,21,32,4,7,1,0,2,0,0,0,5,5,1,0,1,1,2,3,1,2,3,3,0,0,1,0,0,2,0,0,0,0,0,7,0,0,0,0,0,0,0,2
1523212443.000000,23,25,3,5,3,0,1,1,0,1,5,2,1,0,0,2,1,5,2,1,1,3,1,0,0,0,2,1,0,0,0,0,1,2,0,0,0,1,0,0,2,1
1523212443.050000,25,22,7,2,1,0,0,2,1,0,7,7,1,1,1,0,3,3,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,1,1,0,0,0,2
1523212443.100000,26,29,6,3,2,0,1,1,0,0,3,5,0,1,0,0,4,1,2,2,4,13,0,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0
1523212443.150000,22,31,10,6,0,1,0,1,1,4,2,8,0,1,0,2,1,1,2,1,0,2,0,0,0,0,0,0,0,0,1,0,3,3,0,0,1,1,0,0,1,0
