date_time,total_http_start,total_http_end,StoriesOfTheDay_http_start,StoriesOfTheDay_http_end,Browse_http_start,Browse_http_end,BrowseCategories_http_start,BrowseCategories_http_end,BrowseStoriesByCategory_http_start,BrowseStoriesByCategory_http_end,BrowseStoriesInCategory_http_start,BrowseStoriesInCategory_http_end,OlderStories_http_start,OlderStories_http_end,ViewStory_http_start,ViewStory_http_end,ViewComment_http_start,ViewComment_http_end,Search_http_start,Search_http_end,SearchInStories_http_start,SearchInStories_http_end,SearchInComments_http_start,SearchInComments_http_end,SearchInUsers_http_start,SearchInUsers_http_end,jpg_http_start,jpg_http_end,html_http_start,html_http_end
1523213223.750000,48,49,8,6,0,0,1,1,0,2,0,0,5,4,29,29,5,7,0,0,0,0,0,0,0,0,0,0,0,0
1523213223.800000,76,74,7,10,0,0,1,0,1,1,0,0,1,2,49,50,17,11,0,0,0,0,0,0,0,0,0,0,0,0
1523213223.850000,97,92,8,9,0,0,0,1,0,0,0,0,3,2,63,62,19,16,4,2,0,0,0,0,0,0,0,0,0,0
1523213223.900000,106,103,8,10,0,0,1,0,1,1,0,0,9,6,51,51,30,29,6,6,0,0,0,0,0,0,0,0,0,0
1523213223.950000,66,71,6,9,0,0,0,1,0,0,0,0,2,5,35,35,20,18,3,3,0,0,0,0,0,0,0,0,0,0
1523213224.000000,78,76,4,3,0,0,0,0,0,1,0,0,2,0,48,48,19,18,5,6,0,0,0,0,0,0,0,0,0,0
1523213224.050000,68,70,6,6,0,0,0,0,1,0,0,0,5,3,44,44,12,17,0,0,0,0,0,0,0,0,0,0,0,0
1523213224.100000,67,68,3,4,0,0,0,0,2,2,0,0,3,4,41,42,16,15,2,1,0,0,0,0,0,0,0,0,0,0
1523213224.150000,75,81,3,6,0,0,0,0,2,1,0,0,5,7,48,47,13,16,4,4,0,0,0,0,0,0,0,0,0,0
1523213224.200000,91,96,5,5,0,0,1,1,1,1,0,0,1,4,62,62,14,17,7,6,0,0,0,0,0,0,0,0,0,0
